territorio,usuario,total_tweets,tweets_salud_mental,proporcion_salud_mental,clasificacion_usuario
Argentina,USER_a3bc40a51b,25,1,0.04,control
Argentina,USER_43f2f6fc18,25,0,0.0,control
Argentina,USER_1703904542,25,0,0.0,control
Argentina,USER_e15b607897,25,0,0.0,control
Argentina,USER_076ee1c1a7,25,0,0.0,control
Argentina,USER_e14d5fb7b9,25,0,0.0,control
Argentina,USER_340ef53397,25,0,0.0,control
Argentina,USER_0b2ad25e79,25,3,0.12,seleccionado
Argentina,USER_56d61fb537,25,0,0.0,control
Argentina,USER_ec10270db7,4,1,0.25,control
Argentina,USER_c7c66fa185,25,0,0.0,control
Argentina,USER_297c545ce2,25,0,0.0,control
Argentina,USER_5c2e7bf510,25,1,0.04,control
Argentina,USER_42a5f913fe,25,0,0.0,control
Argentina,USER_527c2a520c,25,0,0.0,control
Argentina,USER_08d362ca19,25,0,0.0,control
Argentina,USER_4babb213c2,25,1,0.04,control
Argentina,USER_10d307d282,25,0,0.0,control
Argentina,USER_6705dcb17b,25,0,0.0,control
Argentina,USER_768d5275c1,25,4,0.16,seleccionado
Argentina,USER_f6f9f9d0a1,25,0,0.0,control
Argentina,USER_584af36665,25,1,0.04,control
Argentina,USER_1a7ea5982d,25,2,0.08,control
Argentina,USER_53c78f9d77,25,1,0.04,control
Argentina,USER_4bdda81abd,25,1,0.04,control
Argentina,USER_922bbe2418,25,0,0.0,control
Argentina,USER_5c86477e90,25,0,0.0,control
Argentina,USER_6dffa5e980,25,0,0.0,control
Argentina,USER_dc1b33e83e,25,0,0.0,control
Argentina,USER_26cca514b1,25,0,0.0,control
Argentina,USER_29de63259d,25,2,0.08,control
Argentina,USER_e6102c217a,25,0,0.0,control
Argentina,USER_c116f7f6c5,25,0,0.0,control
Argentina,USER_baafb9a743,25,1,0.04,control
Argentina,USER_e5e3eeb7ec,25,0,0.0,control
Argentina,USER_2d3f7dbbf4,25,2,0.08,control
Argentina,USER_072f8d2b51,25,2,0.08,control
Argentina,USER_0da21f1d5c,25,1,0.04,control
Argentina,USER_95dcad54ad,25,0,0.0,control
Argentina,USER_eb259847a2,25,1,0.04,control
Argentina,USER_7a40198d2c,25,1,0.04,control
Argentina,USER_eedd13a1c3,25,1,0.04,control
Argentina,USER_6001467838,25,1,0.04,control
Argentina,USER_1e3e177423,25,0,0.0,control
Argentina,USER_c773403af4,25,0,0.0,control
Argentina,USER_c08a253751,25,1,0.04,control
Argentina,USER_29bad7e316,25,0,0.0,control
Argentina,USER_052733d298,25,0,0.0,control
Argentina,USER_529216af95,25,0,0.0,control
Argentina,USER_011f3f53b5,25,0,0.0,control
Argentina,USER_a72862d662,25,0,0.0,control
Argentina,USER_5743a89932,25,0,0.0,control
Argentina,USER_0d933a5d6b,25,1,0.04,control
Argentina,USER_3da77daf28,25,0,0.0,control
Argentina,USER_717fbb774d,25,1,0.04,control
Argentina,USER_f10434d916,25,1,0.04,control
Argentina,USER_6f41c39bba,25,0,0.0,control
Argentina,USER_c5b7dface9,25,0,0.0,control
Argentina,USER_9b5a23a27d,25,1,0.04,control
Argentina,USER_feee26fabc,25,0,0.0,control
Argentina,USER_4ac4ef5d1e,25,0,0.0,control
Argentina,USER_09e2850fdb,25,0,0.0,control
Argentina,USER_75ebbc8bcb,25,0,0.0,control
Argentina,USER_ab718d6a70,25,0,0.0,control
Argentina,USER_99853d9881,25,1,0.04,control
Argentina,USER_71336e7d87,25,1,0.04,control
Argentina,USER_53f5cfc040,25,0,0.0,control
Argentina,USER_3d702e07c2,25,0,0.0,control
Argentina,USER_48d9a108c8,25,2,0.08,control
Argentina,USER_9701245733,25,0,0.0,control
Argentina,USER_44c9f3d0f9,25,0,0.0,control
Argentina,USER_bb524b08ad,25,4,0.16,seleccionado
Argentina,USER_2dcbf591fd,25,0,0.0,control
Argentina,USER_04c9647ca0,25,0,0.0,control
Argentina,USER_1c6c2311c0,25,0,0.0,control
Argentina,USER_b0123b823f,25,0,0.0,control
Argentina,USER_41aae15333,25,1,0.04,control
Argentina,USER_3c42c6f60b,25,0,0.0,control
Argentina,USER_9f8f4163cd,25,2,0.08,control
Argentina,USER_bb073a60e1,25,0,0.0,control
Argentina,USER_c0c8503673,25,1,0.04,control
Argentina,USER_8e1ddb3557,25,1,0.04,control
Argentina,USER_0281f96bc8,25,2,0.08,control
Argentina,USER_79221ae0ae,25,0,0.0,control
Argentina,USER_21a20cabca,25,1,0.04,control
Argentina,USER_362da11c7d,25,0,0.0,control
Argentina,USER_a7b55b150b,25,0,0.0,control
Argentina,USER_88bf524f90,25,2,0.08,control
Argentina,USER_b7be6c90b2,25,0,0.0,control
Argentina,USER_971b93afa5,25,1,0.04,control
Argentina,USER_72732a331a,25,1,0.04,control
Argentina,USER_21c687f980,25,0,0.0,control
Argentina,USER_c2f694faf9,25,0,0.0,control
Argentina,USER_4b6e9da566,25,0,0.0,control
Argentina,USER_b74f0c2e8a,25,0,0.0,control
Argentina,USER_632ae0b1ab,25,0,0.0,control
Argentina,USER_3b509901bd,25,0,0.0,control
Argentina,USER_de6ebfa564,25,0,0.0,control
Argentina,USER_517664f8f3,25,3,0.12,seleccionado
Argentina,USER_480c3adc29,25,0,0.0,control
Argentina,USER_1345f4f4d1,25,1,0.04,control
Argentina,USER_c1072de9ea,25,0,0.0,control
Argentina,USER_5f9c70bfea,25,0,0.0,control
Argentina,USER_be56b00942,25,0,0.0,control
Argentina,USER_96efaada6e,25,1,0.04,control
Argentina,USER_b820d56ebe,25,0,0.0,control
Argentina,USER_9b474034f8,25,0,0.0,control
Argentina,USER_dbbee3c4f2,25,1,0.04,control
Argentina,USER_4de2c4d644,25,2,0.08,control
Argentina,USER_b48009bc9a,25,0,0.0,control
Argentina,USER_9e0c6d5db4,25,0,0.0,control
Argentina,USER_1b5c67b6f4,25,0,0.0,control
Argentina,USER_12aaab01f8,25,1,0.04,control
Argentina,USER_2126bfc929,25,0,0.0,control
Argentina,USER_b7763a8059,25,0,0.0,control
Argentina,USER_3afd4ed848,25,0,0.0,control
Argentina,USER_902f3f1455,25,0,0.0,control
Argentina,USER_59dad37158,25,0,0.0,control
Argentina,USER_a2d76e87b5,25,0,0.0,control
Argentina,USER_0273eba9d9,25,0,0.0,control
Argentina,USER_a6b3b7eb45,25,0,0.0,control
Argentina,USER_3f28227332,25,1,0.04,control
Argentina,USER_76618b4a52,25,1,0.04,control
Argentina,USER_d05aa7ed43,25,0,0.0,control
Argentina,USER_ac752b2cdc,25,1,0.04,control
Argentina,USER_999fa45417,25,0,0.0,control
Argentina,USER_fb14fe5ab7,25,0,0.0,control
Argentina,USER_9f3cb40250,25,0,0.0,control
Argentina,USER_6616ecab63,25,2,0.08,control
Argentina,USER_672c6c040f,25,0,0.0,control
Argentina,USER_495df48d5d,25,0,0.0,control
Argentina,USER_3ee2da7321,25,1,0.04,control
Argentina,USER_43f0e04aac,9,1,0.111,control
Argentina,USER_74175230a4,25,0,0.0,control
Argentina,USER_b2d011aff8,25,0,0.0,control
Argentina,USER_aa94d06ffa,25,0,0.0,control
Argentina,USER_0ce2542aa4,25,3,0.12,seleccionado
Argentina,USER_50d879fe59,7,1,0.143,control
Argentina,USER_0373ee5651,25,0,0.0,control
Argentina,USER_cddf372760,25,3,0.12,seleccionado
Argentina,USER_d063cea6d4,25,0,0.0,control
Argentina,USER_af930f8647,25,0,0.0,control
Argentina,USER_26f604f40e,25,0,0.0,control
Argentina,USER_bec27694ca,25,5,0.2,seleccionado
Argentina,USER_79638a0ce2,25,2,0.08,control
Argentina,USER_a0d0b866d7,25,1,0.04,control
Argentina,USER_05d9f01246,25,0,0.0,control
Argentina,USER_e4fc22484a,25,0,0.0,control
Argentina,USER_aad0bfbbd7,25,0,0.0,control
Argentina,USER_c62daf25e5,25,0,0.0,control
Argentina,USER_7f42ec09f2,25,0,0.0,control
Argentina,USER_14110138fc,25,1,0.04,control
Argentina,USER_6673be6601,25,0,0.0,control
Argentina,USER_0c21299b9a,25,0,0.0,control
Argentina,USER_21c454d43d,25,0,0.0,control
Argentina,USER_6f837e6536,25,4,0.16,seleccionado
Argentina,USER_35c1a1ac7f,25,0,0.0,control
Argentina,USER_fa85e47a4d,25,0,0.0,control
Argentina,USER_4c8b0a63b9,25,1,0.04,control
Argentina,USER_668bc8841e,25,0,0.0,control
Argentina,USER_4db8438d91,25,0,0.0,control
Argentina,USER_c1f20aa45e,25,0,0.0,control
Argentina,USER_35955894d3,25,0,0.0,control
Argentina,USER_5b21e99f77,25,0,0.0,control
Argentina,USER_ffd4eb172b,25,0,0.0,control
Argentina,USER_b50609f37e,25,0,0.0,control
Argentina,USER_d0c89b19e9,25,0,0.0,control
Argentina,USER_f5d9771136,25,0,0.0,control
Argentina,USER_cd92b4a329,25,1,0.04,control
Argentina,USER_b665cdb69e,25,0,0.0,control
Argentina,USER_b988930338,25,0,0.0,control
Argentina,USER_1db646ad9c,25,1,0.04,control
Argentina,USER_b5971d3d0a,25,0,0.0,control
Argentina,USER_79726d61c8,25,0,0.0,control
Argentina,USER_531669d808,25,0,0.0,control
Argentina,USER_2593c4c0f9,25,0,0.0,control
Argentina,USER_cc20afe5d0,25,0,0.0,control
Argentina,USER_e6ee536881,25,0,0.0,control
Argentina,USER_dcefdc48b9,25,0,0.0,control
Argentina,USER_95e5ed5517,25,1,0.04,control
Argentina,USER_d09cf8af04,25,1,0.04,control
Argentina,USER_9393709620,25,0,0.0,control
Argentina,USER_f44d81711c,25,0,0.0,control
Argentina,USER_2b4e6f3d46,25,0,0.0,control
Argentina,USER_c978bdbd5e,25,0,0.0,control
Argentina,USER_238f17dea9,25,1,0.04,control
Argentina,USER_b0f494e711,25,0,0.0,control
Argentina,USER_064479c50c,25,0,0.0,control
Argentina,USER_213bdd76f0,25,0,0.0,control
Argentina,USER_0c28e949e4,16,1,0.062,control
Argentina,USER_363982b3f5,25,0,0.0,control
Argentina,USER_fefe742b10,25,0,0.0,control
Argentina,USER_e0d43adb35,25,0,0.0,control
Argentina,USER_943d9787ed,25,0,0.0,control
Argentina,USER_45fcf5dda6,25,1,0.04,control
Argentina,USER_21bb1cf6ab,25,0,0.0,control
Argentina,USER_c4e440a160,25,0,0.0,control
Argentina,USER_364951d1e3,25,0,0.0,control
Argentina,USER_266d76a957,25,0,0.0,control
Argentina,USER_59630ca72c,25,0,0.0,control
Argentina,USER_655506eed2,25,0,0.0,control
Argentina,USER_9ef2c18828,25,0,0.0,control
Argentina,USER_17b9a728fb,25,2,0.08,control
Argentina,USER_1f4a261312,25,0,0.0,control
Argentina,USER_1d734c2b01,25,0,0.0,control
Argentina,USER_8673b6511e,25,0,0.0,control
Argentina,USER_7849cfdabf,25,0,0.0,control
Argentina,USER_b27cc73d08,25,0,0.0,control
Argentina,USER_49c1acd524,25,2,0.08,control
